time,user_cpu,sys_cpu,min_fault,virtual_mem,ram_mem,bytes_read,bytes_write,sockets,num_fd,Servlet_1,Servlet_2,Servlet_3,Servlet_4,Servlet_5,Servlet_6,Servlet_7,Servlet_8,Servlet_9,Servlet_10,Servlet_11,Servlet_12,Servlet_13,Servlet_14,Servlet_15,Servlet_16,Servlet_17,Servlet_18,Servlet_19,Servlet_20,Servlet_21,Servlet_22,Servlet_23,Servlet_24,Servlet_25,Servlet_26,Servlet_27,Servlet_28,Servlet_29,Servlet_30,Servlet_31,Servlet_32,Servlet_33,Servlet_34,Servlet_35,Servlet_36,Servlet_37,Servlet_38,Servlet_39,Servlet_40,Servlet_41,Servlet_42,Servlet_43,Servlet_44,Servlet_45,Servlet_46,8445_bytesSent,8445_bytesReceived,8445_requestCount,8445_maxTime,8445_processingTime,8445_errorCount,RequestProcessor_1,RequestProcessor_2,RequestProcessor_3,SQL_source_1,SQL_source_2,SQL_source_3,SQL_source_4,num_8445_requests
4.4939,-0.41883,-0.51717,-0.36494,-1.4215,0.88875,-0.015809,-0.36456,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.70179,-0.6955,-0.082717,-0.088355,0.48499,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058154,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.070499,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.012496,-0.010419,0.0086769,-2.1596,0.0068716,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
4.4947,-0.066376,-0.23281,-0.30594,-1.4215,0.88875,-0.015809,-0.24761,0.12414,0.12379,-0.041109,-0.10657,-0.1642,-0.1991,1.0804,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058107,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.27505,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.014101,-0.0059444,0.018723,-2.1596,0.02437,0.062448,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
4.4956,-0.38299,-0.45397,-0.34617,-1.4215,0.88875,-0.015809,-0.29959,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.7171,-0.6955,-0.082717,-0.088355,0.24295,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055143,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.027685,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,1.8658,6.4491,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0064389,-0.010419,0.0086769,-2.1596,0.0066353,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
4.4964,-0.060403,-0.32759,-0.32739,-1.4215,0.88875,-0.015809,-0.29959,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,1.059,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057987,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.34678,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0068606,-0.010572,0.012695,-2.1596,0.02106,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
4.4973,5.8656,4.7909,6.2299,-1.4215,0.88875,-0.015809,2.2994,3.2111,3.2125,-0.041109,-0.10657,-0.1642,-0.1991,-0.66248,-0.6955,-0.082717,-0.088355,0.40586,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,0.6693,3.5019,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.26278,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.018218,0.45288,0.25783,-2.1596,0.7307,0.0078208,1.0006,0.68657,0.24166,0.31962,-0.31693,0.57175,2.7869,0.18825
4.4982,7.7354,6.5918,8.244,-1.4215,0.88875,-0.015809,2.3774,19.213,19.098,-0.041109,-0.10657,-0.1642,-0.1991,-0.63899,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,12.081,8.6901,-0.022084,-0.021213,-0.056967,-0.058727,0.99798,6.2204,-0.068521,-0.0575,5.4605,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,-36.058,-59.141,-47,-0.26239,-27.885,-13.67,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,10.535,14.642
4.499,12.741,11.552,13.514,-1.4215,0.98355,-0.015809,5.3532,19.591,19.602,-0.041109,-0.10657,-0.1642,-0.1991,0.13368,-0.14018,-0.082717,-0.088355,0.40121,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,30.73,17.337,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,16.408,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.020544,1.1442,0.59599,0.8313,11.895,13.692,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,14.613,14.642
4.4999,15.705,13.511,13.468,8.7947,5.9608,-0.015809,9.3687,14.803,14.748,-0.041109,-0.10657,-0.1642,-0.1991,-1.8086,-1.8061,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,4.5926,1.7224,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,8.4674,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0081632,0.36883,0.19682,0.94207,2.1732,2.0268,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,14.642
4.5008,4.2587,3.4954,2.6468,-1.4215,1.0073,-0.015809,1.2078,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-1.2738,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057071,0.018029,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.44497,0,-1.4915,-19.044,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.091793,0.016888,0.013231,0.94207,0.0021184,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,14.642
4.5016,0.304,0.24112,0.2224,-1.4215,1.0073,-0.015809,0.064273,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.7074,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.051005,0.89526,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,1.3,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,-3.1763,-2.5096,-2.2627,0.45691,-3.6183,-3.2738,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
4.5025,0.75801,0.90463,0.39136,-1.4215,1.0191,21.069,0.75301,-0.19086,-0.19139,2.0212,7.9387,-0.1642,-0.1991,-1.2639,-1.2508,8.4376,11.315,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.052859,0.99551,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.027685,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.04546,0.18295,0.1232,0.45691,0.026695,0.1717,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
4.5034,1.1463,0.87303,0.71855,-1.4215,1.0191,-0.015809,0.49311,-0.19086,-0.19139,0.44089,7.9387,-0.1642,-0.1991,-0.62521,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.047452,2.0231,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.11141,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.25531,0.34938,0.2096,0.45691,0.022389,0.11707,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
4.5042,3.5239,2.4528,2.5932,-1.4215,1.0191,-0.015809,1.4028,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-1.2628,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,0.10158,5.2062,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.4286,0,1.1281,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.015074,0.81277,0.45072,0.45691,0.1614,0.0078208,1.0006,0.68657,0.24166,0.31962,-0.31693,0.57175,-0.067573,0.18825
4.5051,6.4511,4.7593,4.5269,-1.4215,1.0191,-0.015809,2.8452,-0.19086,-0.06532,-0.041109,-0.10657,-0.1642,-0.1991,-1.8086,-0.6955,-0.082717,-0.088355,0.31742,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,0.10813,9.3417,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.15641,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,14.556,10.352,-0.035342,-0.036909,-0.015809,-0.015809,0.032143,1.4265,0.78425,0.45691,0.16836,0.0078208,-0.99913,0.68657,-0.16659,-5.1337,4.9447,0.57175,-0.067573,0.18825
4.506,6.3674,4.1589,4.0709,-1.4215,1.0428,-0.015809,1.9355,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,0.14032,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,2.1518,7.1361,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.33232,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,-11.487,-20.656,-16.023,-6.3641,-18.4,-14.424,1.0006,0.68657,0.24166,0.31962,-0.31693,0.57175,-0.067573,7.5144
4.5068,-0.19183,-0.35919,-0.021656,-1.4215,1.0665,-0.015809,-0.091666,-0.31686,-0.31746,-0.041109,-0.10657,-0.1642,-0.1991,-1.8086,-1.8061,-0.082717,-0.088355,0.10796,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055699,0.31879,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.27314,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.74667,4.5822,2.507,-3.5101,6.4313,5.6945,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.1878
4.5077,-0.21572,-0.35919,-0.24425,-1.4215,1.0665,-0.015809,-0.29959,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,-0.13154,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057356,-0.18248,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.20959,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.007861,0.020892,0.028306,-3.5101,0.014676,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-2.1878
4.5086,-0.56818,-0.58036,-0.24962,-1.4215,1.0665,-0.015809,-0.33857,-0.31686,-0.31746,-0.041109,-0.10657,-0.1642,-0.1991,-1.8086,-1.8061,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057296,-0.15742,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.23414,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.38247,0.75619,0.57081,-3.2619,0.74157,0.56596,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5094,-0.12014,-0.20121,-0.15307,-1.4215,1.0665,-0.015809,-0.078671,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,-0.15655,-0.14018,-0.082717,-0.088355,0.24295,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.05661,-0.13235,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.12777,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.016796,0.031138,0.036116,-3.2619,0.015902,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5103,-0.59207,-0.61195,-0.24157,-1.4215,1.0665,-0.015809,-0.39055,-0.31686,-0.31746,-0.041109,-0.10657,-0.1642,-0.1991,-1.8086,-1.8061,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057176,-0.23261,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.15232,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0060927,0.01256,0.016777,-3.2619,-0.0011158,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5112,-0.07235,-0.13802,-0.029702,-1.4215,1.0902,-0.015809,-0.091666,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,-0.15119,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.049363,-0.057162,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.27914,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0085228,0.046576,0.040951,-3.2619,0.024408,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.512,-0.49052,-0.45397,-0.14502,-1.4215,1.0902,-0.015809,-0.18263,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-1.8086,-1.8061,-0.082717,-0.088355,0.31277,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.056498,-0.15742,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.095045,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.01491,0.029651,0.026446,-3.2619,0.00023419,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5129,-0.16196,-0.2644,-0.26035,-1.4215,1.0902,-0.015809,-0.2736,-0.064857,-0.06532,-0.041109,-0.10657,-0.1642,0.1996,-0.68545,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.05463,-0.25767,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.64542,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,4.4833,13.023,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.011311,0.0096143,0.028864,-3.2619,0.013642,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5138,-0.52039,-0.51717,-0.2228,-1.4215,1.0902,-0.015809,-0.33857,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-1.2868,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057112,-0.20754,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.054135,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0067666,0.01304,0.019194,-3.2619,0.0043681,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5146,0.088943,0.14634,0.0293,-1.4215,1.0902,-0.015809,-0.039686,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.68902,-0.6955,-0.082717,-0.088355,0.21967,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.051947,0.043092,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.42451,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.22869,0.067361,0.053038,-3.2619,0.016446,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5155,-0.28143,-0.32759,-0.061885,-1.4215,1.0902,-0.015809,-0.23461,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-1.256,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055769,-0.082226,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.20141,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0070458,0.035524,0.031281,-3.2619,0.0058368,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5164,-0.084298,-0.10643,-0.13966,-1.4215,1.0902,-0.015809,-0.19563,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,-0.7,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.050635,-0.082226,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.1155,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.21971,0.045394,0.038533,-3.2619,0.017658,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5172,-0.40688,-0.39078,-0.077976,-1.4215,1.0902,-0.015809,-0.11766,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-1.2649,-1.2508,-0.082717,-0.088355,0.40586,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055922,-0.082226,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.24641,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.015677,0.046114,0.036116,-3.2619,0.0059505,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5181,-0.41286,-0.42238,-0.26035,-1.4215,1.0902,-0.015809,-0.2736,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.71123,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.056372,-0.10729,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.33232,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0075799,0.036825,0.033699,-3.2619,0.010525,0.0078208,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.519,-0.35909,-0.23281,0.048073,-1.4215,1.0902,-0.015809,-0.14365,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-1.2583,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.054165,0.043092,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.32823,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.007336,0.074637,0.045785,-3.2619,0.0079458,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5198,-0.1978,-0.10643,0.18217,-1.4215,1.0902,-0.015809,0.090263,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.70306,-0.6955,-0.082717,-0.088355,0.28484,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.053842,0.11828,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.062317,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.016745,0.091035,0.057872,-3.2619,0.014058,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,-1.5582,0.34021,-2.3858
4.5207,0.047126,0.30431,0.78023,-1.4215,1.0902,-0.015809,0.2462,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-1.271,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.047381,0.69475,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.037771,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.008919,0.21581,0.10864,-3.2619,0.016036,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5216,-0.21572,-0.13802,0.058801,-1.4215,1.0902,-0.015809,-0.052681,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,-0.69668,-0.6955,-0.082717,-0.088355,0.51292,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.054892,-0.0070349,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.1095,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.016471,0.056428,0.045785,-3.2619,0.012822,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-2.3858
4.5224,-0.3113,-0.16962,0.35113,-1.4215,1.0902,-0.015809,0.025288,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-1.2843,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.052371,0.26867,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.45505,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,223.65,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.008018,0.10689,0.067542,-3.2619,0.0096667,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-2.3858
