time,user_cpu,sys_cpu,min_fault,virtual_mem,ram_mem,bytes_read,bytes_write,sockets,num_fd,Servlet_1,Servlet_2,Servlet_3,Servlet_4,Servlet_5,Servlet_6,Servlet_7,Servlet_8,Servlet_9,Servlet_10,Servlet_11,Servlet_12,Servlet_13,Servlet_14,Servlet_15,Servlet_16,Servlet_17,Servlet_18,Servlet_19,Servlet_20,Servlet_21,Servlet_22,Servlet_23,Servlet_24,Servlet_25,Servlet_26,Servlet_27,Servlet_28,Servlet_29,Servlet_30,Servlet_31,Servlet_32,Servlet_33,Servlet_34,Servlet_35,Servlet_36,Servlet_37,Servlet_38,Servlet_39,Servlet_40,Servlet_41,Servlet_42,Servlet_43,Servlet_44,Servlet_45,Servlet_46,8445_bytesSent,8445_bytesReceived,8445_requestCount,8445_maxTime,8445_processingTime,8445_errorCount,RequestProcessor_1,RequestProcessor_2,RequestProcessor_3,SQL_source_1,SQL_source_2,SQL_source_3,SQL_source_4,num_8445_requests
-0.60251,-0.14404,-0.13802,-0.36494,-1.4215,-1.351,-0.015809,-0.31258,0.061141,0.060751,-0.041109,-0.10657,-0.1642,-0.1991,0.89052,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.23414,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0069345,-0.01431,0.010924,-0.22098,0.019636,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.60166,-0.38299,-0.48557,-0.36762,-1.4215,-1.351,-0.015809,-0.37756,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-0.71787,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.05579,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.2055,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.18354,-0.011184,0.0068527,-0.22098,0.0089116,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.6008,-0.34715,-0.35919,-0.37567,-1.4215,-1.351,-0.015809,-0.36456,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,0.8262,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.3855,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0069343,-0.01431,0.010924,-0.22098,0.01906,0.0078208,1.0006,0.68657,0.24166,0.31962,-0.31693,-1.5582,0.34021,-0.0097492
-0.59993,-0.41286,-0.48557,-0.3703,-1.4215,-1.351,-0.015809,-0.41654,-0.31686,-0.31746,-0.041109,-0.10657,-0.1642,-0.1991,-1.2794,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055382,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.23005,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.18303,-0.011184,0.004817,-0.22098,0.0049224,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59907,-0.25156,-0.296,-0.37299,-1.4215,-1.351,-0.015809,-0.2736,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,0.86908,1.5258,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057708,-0.28274,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.36505,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0071001,0.0014748,0.019067,-0.22098,0.019928,0.0078208,1.0006,0.68657,0.24166,-2.407,2.3139,0.57175,-0.067573,-0.0097492
-0.5982,-0.55623,-0.58036,-0.36762,-1.4215,-1.351,-0.015809,-0.41654,-0.31686,-0.31746,-0.041109,-0.10657,-0.1642,-0.1991,-0.72757,-1.2508,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.054135,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0054083,-0.01431,0.004817,-0.22098,0.006434,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59733,-0.26351,-0.32759,-0.36762,-1.4215,-1.351,-0.015809,-0.29959,-0.064857,-0.06532,-0.041109,-0.10657,-0.1642,-0.1991,0.87751,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.35687,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0069339,-0.01431,0.010924,-0.22098,0.019445,0.0078208,1.0006,0.68657,0.24166,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59647,-0.50844,-0.48557,-0.3408,-1.4215,-1.351,-0.015809,-0.40355,-0.31686,-0.31746,-0.041109,-0.10657,-0.1642,-0.1991,-0.75029,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057869,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,0.37832,6.2204,-0.068521,-0.0575,-0.20959,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0065261,-0.011199,0.010924,-0.22098,0.0067296,0.063166,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.5956,0.059074,0.051551,-0.26571,-1.4215,-1.351,-0.015809,0.012293,-0.064857,-0.06532,-0.041109,-0.10657,-0.1642,-0.1991,0.34427,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.050544,0.89526,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.28323,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0086008,0.19124,0.11271,-0.22098,0.022882,0.0078208,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59474,-0.5622,-0.51717,-0.34348,-1.4215,-1.351,-0.015809,-0.40355,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-0.2339,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057987,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.35278,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0059693,-0.010523,0.0088884,-0.22098,0.010683,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59387,-0.21572,-0.32759,-0.30862,-1.4215,-1.351,-0.015809,-0.24761,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,0.34988,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.056153,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.22596,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0065746,-0.0058576,0.01296,-0.22098,0.017207,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59301,-0.39494,-0.42238,-0.32203,-1.4215,-1.351,-0.015809,-0.35157,-0.12786,-0.06532,-0.041109,-0.10657,-0.1642,-0.1991,-0.23798,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058121,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.29959,0,1.1281,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0059821,-0.0096987,0.0088884,-0.22098,0.010498,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59214,-0.26949,-0.296,-0.30594,-1.4215,-1.351,-0.015809,-0.35157,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,0.35805,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.054272,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.18505,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0066724,-0.0019698,0.014995,-0.22098,0.019372,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59127,-0.39494,-0.39078,-0.32471,-1.4215,-1.351,-0.015809,-0.28659,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.16395,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057929,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.029589,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.006055,-0.0062075,0.010924,-0.22098,0.011398,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.59041,-0.28741,-0.42238,-0.3408,-1.4215,-1.351,-0.015809,-0.39055,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,-0.16421,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057999,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.03368,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0059521,-0.010523,0.0088884,-0.22098,0.011329,0.0078208,1.0006,0.68657,0.24166,-2.407,2.3139,0.57175,-0.067573,-0.0097492
-0.58954,-0.21572,-0.39078,-0.36494,-1.4215,-1.351,-0.015809,-0.29959,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,0.27994,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.025498,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0064375,-0.01431,0.0088884,-0.22098,0.014587,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58868,-0.41883,-0.35919,-0.36494,-1.4215,-1.351,-0.015809,-0.37756,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.15859,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055428,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.22596,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.18406,-0.011184,0.0088884,-0.22098,0.013986,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58781,-0.36507,-0.42238,-0.33276,-1.4215,-1.351,-0.015809,-0.32558,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,0.36571,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.03665,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.054135,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0065689,-0.0062075,0.01296,-0.22098,0.037013,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58695,-0.16196,-0.23281,-0.27912,-1.4215,-1.351,-0.015809,-0.31258,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.13511,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.053074,-0.28274,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.31596,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.18424,0.0010782,0.014995,-0.22098,0.01638,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58608,-0.27546,-0.2644,-0.37567,-1.4215,-1.351,-0.015809,-0.31258,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,0.47879,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057904,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.27914,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0065026,-0.0064408,0.01296,-0.22098,0.01657,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58521,-0.44273,-0.51717,-0.36494,-1.4215,-1.351,-0.015809,-0.37756,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.73778,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.26687,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0053912,-0.01431,0.004817,-0.22098,0.0062799,0.0078208,1.0006,0.68657,0.10557,-2.407,2.3139,0.57175,-0.067573,-0.0097492
-0.58435,-0.40091,-0.39078,-0.36494,-1.4215,-1.351,-0.015809,-0.31258,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,0.853,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.33641,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0069518,-0.01431,0.010924,-0.22098,0.019249,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58348,-0.53831,-0.58036,-0.37299,-1.4215,-1.351,-0.015809,-0.44253,-0.25386,-0.25443,-0.041109,-0.10657,-0.1642,-0.1991,-0.74569,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.30778,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0053912,-0.01431,0.004817,-0.22098,0.0062362,0.0078208,1.0006,0.68657,0.24166,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58262,-0.15598,-0.20121,-0.33812,-1.4215,-1.351,-0.015809,-0.24761,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,1.3957,1.5258,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057941,-0.3078,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.32414,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.007567,-0.0057487,0.019067,-0.22098,0.024132,0.063167,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58175,-0.41883,-0.54876,-0.34617,-1.4215,-1.351,-0.015809,-0.42954,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.70511,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.05604,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.011321,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0054891,-0.010445,0.0068527,-0.22098,0.0088075,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58089,0.1905,0.49389,-0.34885,-1.4215,-1.3392,-0.015809,1.1169,0.37614,0.37593,-0.041109,-0.10657,5.345,8.1735,0.92447,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055564,-0.25767,-0.022084,-0.021213,-0.056967,-0.058727,2.1134,6.2204,0.61811,1.038,0.93998,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.20361,0.0070188,0.12492,-0.22098,0.026162,0.28455,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.58002,-0.36507,-0.23281,-0.36762,-1.4215,-1.3392,-0.015809,0.5061,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.74263,-0.6955,-0.082717,-0.088355,1.118,4.883,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,1.0091,0.49025,-0.25868,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.030441,-0.01431,0.02721,-0.22098,0.010875,0.0078208,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.57915,-0.17391,-0.296,-0.31667,-1.4215,-1.3392,-0.015809,-0.24761,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,0.87674,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055564,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.035867,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0070895,-0.005842,0.014995,-0.22098,0.022152,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.57829,-0.39494,-0.42238,-0.36494,-1.4215,-1.3392,-0.015809,-0.40355,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.12388,-0.14018,-0.082717,-0.088355,0.00090742,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.2955,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0079748,-0.01431,0.010924,-0.22098,0.011433,0.063166,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.57742,0.14271,0.30431,-0.30057,-1.4215,-1.3392,-0.015809,3.274,-0.064857,-0.06532,-0.041109,-0.10657,-0.1642,-0.1991,0.9357,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.057555,-0.3078,-0.022084,-0.021213,22.217,17.346,-0.088801,-0.11238,-0.068521,-0.0575,-0.23005,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.010079,-0.0024208,0.021103,-0.22098,0.028652,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.57656,-0.56818,-0.51717,-0.35689,-1.4215,-1.3392,-0.015809,-0.33857,-0.19086,-0.19139,-0.041109,-0.10657,-0.1642,-0.1991,-0.74084,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058148,-0.33286,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.36914,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0054638,-0.010367,0.0068527,-0.22098,0.0063673,0.0078208,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.57569,-0.02456,-0.16962,-0.33544,-1.4215,-1.3392,-0.015809,-0.31258,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,0.96123,0.97046,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.055568,-0.35793,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.37542,0,-1.4915,-19.044,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.1851,-0.0073972,0.01296,-0.22098,0.023176,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
-0.57483,-0.29936,-0.35919,-0.3703,-1.4215,-1.3392,-0.015809,-0.35157,-0.001858,-0.0022845,-0.041109,-0.10657,4.6564,4.3859,-0.14073,-0.14018,-0.082717,-0.088355,0.052108,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.058208,-0.38299,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.21368,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,-0.96234,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.011803,-0.01431,0.061817,-0.22098,0.011358,0.17386,1.0006,0.68657,0.24166,0.31962,-0.31693,0.57175,-0.067573,-0.0097492
