ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/DataNode$PacketResponder$toString,83934,0,1164,68,56,2772029440,53386,140733560565392,246161637309,1,69,10056815,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$PacketResponder$toString,83934,0,1164,68,56,2772029440,53386,140733560565392,246161637309,1,70,10056929,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83934,0,1164,68,56,2772029440,53386,140733560565392,246161637309,1,70,10057295,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83934,0,1164,68,56,2772029440,53386,140733560565392,246161637309,1,69,10057661,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83936,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10058279,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$PacketResponder$run,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10058393,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10058507,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,68,10059377,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$PacketResponder$lastDataNodeRun,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,69,10059491,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10059857,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10060475,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$300,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10060841,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10060955,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10061573,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$300,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10061939,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$PacketResponder$toString,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,70,10062053,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83943,0,1164,68,57,2773082112,53386,140733560565392,246161637309,1,68,10062167,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83952,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,69,10062785,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$PacketResponder$run,83952,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,69,10062899,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83955,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,68,10063265,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,68,10063631,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,68,10063997,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,68,10064363,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1200,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,68,10064729,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1600,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,68,10065347,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1600,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,69,10065713,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,69,10066079,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receivePacket,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,69,10066445,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,69,10066559,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,69,10067177,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83956,0,1165,68,58,2774134784,53386,140733560565392,246161637309,1,69,10067291,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,68,10067909,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10068023,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10068893,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10069259,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$isClosed,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,70,10069373,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10069991,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10070105,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$isClosed,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,70,10070219,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$setBlockPosition,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10070837,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$2000,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10070951,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$2000,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10071569,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/FSDataset$getChannelPosition,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,68,10071935,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$2100,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10072049,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/FSDataset$getChannelPosition,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,68,10072667,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$2100,83956,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10072781,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$DFSBufferedOutputStream$count,83957,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10073399,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,83957,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10073513,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$DFSBufferedOutputStream$count,83957,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10074131,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,83957,0,1166,68,58,2774134784,53386,140733560565392,246161637309,1,69,10074245,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$setBlockPosition,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10074863,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10074977,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$PacketResponder$enqueue,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10075595,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10075709,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1100,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10076327,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$PacketResponder$enqueue,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10076693,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$processDatanodeError,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10077059,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10077425,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$processDatanodeError,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10077539,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10078157,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1100,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10078271,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10078889,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10079003,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10079621,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$800,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10079987,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10080353,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10080467,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10081085,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10081199,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10081817,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10081931,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$access$1000,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10082549,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,69,10082663,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10083029,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10083395,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1166,69,58,2774134784,53386,140733560565392,246161637309,1,68,10083761,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10084127,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10084493,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10084859,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10085225,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10085591,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10085957,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10086323,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10086689,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10087055,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10087421,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10087787,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10088153,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10088519,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10088885,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10089251,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10089617,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10089983,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10090349,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10090715,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10091081,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10091447,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10091813,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10092179,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10092545,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10092911,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10093277,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10093643,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10094009,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10094375,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10094741,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10095107,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10095473,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10095839,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10096205,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10096571,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10096937,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10097303,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10097669,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10098035,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10098401,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10098767,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10099133,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10099499,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10099865,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10100231,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10100597,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10100963,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10101329,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10101695,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10102061,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10102427,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10102793,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10103159,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10103525,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10103891,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10104257,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10104623,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10104989,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10105607,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataBlockScanner$getEarliestScanTime,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,69,10105721,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataBlockScanner$getEarliestScanTime,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10106591,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receivePacket,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,70,10106705,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$receivePacket,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,69,10106705,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10107185,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10107551,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10107917,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10108283,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$setBlockPosition,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10108649,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/FSDataset$getChannelPosition,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10109015,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/FSDataset$getChannelPosition,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10109381,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$DFSBufferedOutputStream$count,83957,0,1167,69,58,2774134784,53386,140733560565392,246161637309,1,68,10109747,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$DFSBufferedOutputStream$count,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10110113,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$setBlockPosition,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10110479,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10110845,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10111211,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10111577,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10111943,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10112309,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10112675,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10113041,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10113407,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$compare,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10113773,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10114139,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataChecksum$reset,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10114505,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1168,69,58,2774134784,53386,140733560565392,246161637309,1,68,10114871,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$access$000,83957,0,1168,70,58,2774134784,53386,140733560565392,246161637309,1,68,10115237,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1168,70,58,2774134784,53386,140733560565392,246161637309,1,68,10115603,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$toString,83957,0,1168,70,58,2774134784,53386,140733560565392,246161637309,1,68,10115969,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1168,70,58,2774134784,53386,140733560565392,246161637309,1,68,10116335,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$getBlockName,83957,0,1168,70,58,2774134784,53386,140733560565392,246161637309,1,68,10116701,6649,0,315392,4096
EXIT-org/apache/hadoop/dfs/Block$toString,83957,0,1168,70,58,2774134784,53386,140733560565392,246161637309,1,68,10117067,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataNode$BlockReceiver$receiveChunk,83957,0,1168,70,58,2774134784,53386,140733560565392,246161637309,1,68,10117433,6649,0,315392,4096
ENTER-org/apache/hadoop/dfs/DataChecksum$update,83957,0,1168,70,58,2774134784,53386,140733560565392,246161637309,1,68,10117799,6649,0,315392,4096
